,reviewID,sentenceID,review,target,category,polarity
913,DBG#2,DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.","food,NULL","FOOD,SERVICE","negative,negative"
914,DBG#2,DBG#2:11,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.","meal,NULL","FOOD,SERVICE","negative,negative"
915,CLF#7,CLF#7:0,Gorgeous place ideal for a romantic dinner,"place,place",AMBIENCE,"positive,positive"
916,CLF#7,CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,"four course prix fix menu,white organza tent","FOOD,AMBIENCE","positive,positive"
917,CLF#7,CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,"service,waiter","SERVICE,SERVICE","positive,positive"
918,DBG#7,DBG#7:4,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.","bibimbap,stone bowl","FOOD,FOOD","neutral,negative"
919,DBG#7,DBG#7:5,Too bad I had paid an extra $2 for the stone bowl.,stone bowl,PRICES,negative
920,DBG#7,DBG#7:6,The nakgi-bokum was horrible.,nakgi-bokum,FOOD,negative
921,DBG#7,DBG#7:7,Easily the worst stir-fried squid I've ever tasted.,stir-fried squid,FOOD,negative
922,DBG#7,DBG#7:8,The sauce tasted more like Chinese fast food than decent Korean.,sauce,FOOD,negative
923,DBG#7,DBG#7:9,"The side dishes were passable, and I did get a refill upon request.","side dishes,side dishes","FOOD,FOOD","neutral,neutral"
924,DBG#7,DBG#7:10,The real problem I had with this place was the complete lack of service.,service,SERVICE,negative
925,DBG#7,DBG#7:15,My wife had barely touched that mess of a dish.,dish,FOOD,negative
926,ADLT#9,ADLT#9:4,The wife had the risotto which was amazing.,risotto,FOOD,positive
927,ADLT#9,ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty.,"farro salad,mashed yukon potatoes","FOOD,FOOD","positive,positive"
928,EVPK#4,EVPK#4:0,i love margherita pizza – i looove east village pizza,"east village pizza,margherita pizza",FOOD,"positive,positive"
929,EVPK#4,EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.","crust,sauce,cheese","FOOD,FOOD,FOOD","positive,positive,positive"
930,EVPK#4,EVPK#4:4,"Personally I like the margherita pizza better, but they are all good.","margherita pizza,NULL","FOOD,FOOD","positive,positive"
931,Z#6,Z#6:0,Possibly the Most Romantic Restaurant in the City,Restaurant,AMBIENCE,positive
932,Z#6,Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!","modern Japanese brasserie,modern Japanese brasserie",AMBIENCE,"positive,positive"
933,Z#6,Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.","spot,unmarked wooden doors,décor","AMBIENCE,AMBIENCE,AMBIENCE","neutral,positive,positive"
934,Z#6,Z#6:3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).","private booths,glass ceilings","AMBIENCE,AMBIENCE","positive,positive"
935,Z#6,Z#6:4,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,"NULL,waiter","AMBIENCE,SERVICE","positive,positive"
936,Z#6,Z#6:5,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!","BBE $29 fixe prix menu,BBE $29 fixe prix menu","PRICES,FOOD","positive,positive"
937,Z#6,Z#6:7,We started off with a delightful sashimi amuse bouche.,sashimi amuse bouche,FOOD,positive
938,Z#6,Z#6:9,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.","Grilled Black Cod,Grilled Salmon dish","FOOD,FOOD","positive,positive"
939,Z#6,Z#6:11,The sake’s complimented the courses very well and is successfully easing me into the sake world.,sake’s,FOOD,positive
940,Z#6,Z#6:12,"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.","frozen black sesame mousse,matcha (powdered green tea) and blueberry cheesecake","FOOD,FOOD","neutral,positive"
941,Z#6,Z#6:13,"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.","brasserie,brasserie",PRICES,"positive,positive"
942,Z#6,Z#6:14,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.","Zenkichi,Zenkichi",AMBIENCE,"positive,positive"
943,CLF#6,CLF#6:1,"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.",service,SERVICE,negative
944,CLF#6,CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!","service,drinks,pita bread,NULL","SERVICE,PRICES,PRICES,SERVICE","negative,negative,negative,negative"
945,DBG#6,DBG#6:0,Great Shabu Shabu,Shabu Shabu,FOOD,positive
946,DBG#6,DBG#6:5,"But for the Shabu Shabu, you won't find much better in NY.",Shabu Shabu,FOOD,positive
947,DBG#6,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.","meat,sauces,service,meal,kimchi,salad","FOOD,FOOD,SERVICE,FOOD,PRICES,PRICES","positive,positive,positive,positive,positive,positive"
948,DBG#1,DBG#1:0,Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,"Korean food,fusion twists,pork belly tacos","FOOD,FOOD,FOOD","positive,positive,positive"
949,BHD#1,BHD#1:0,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.","hot dogs,pork croquette sandwich,bun","FOOD,FOOD,FOOD","positive,positive,positive"
950,TR#5,TR#5:2,The food tasted very good.,food,FOOD,positive
951,TR#5,TR#5:3,The family seafood entree was very good.,family seafood entree,FOOD,positive
952,TR#5,TR#5:4,The main entree was also very good.,main entree,FOOD,positive
953,TR#5,TR#5:6,"Price is high but the food is good, so I would come back again.","food,food,NULL","FOOD,PRICES","positive,negative,positive"
954,Z#7,Z#7:2,"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...","decor,mirrored walls","AMBIENCE,AMBIENCE","negative,negative"
955,Z#7,Z#7:3,This place is not inviting and the food is totally weird.,"place,food","AMBIENCE,FOOD","negative,negative"
956,Z#7,Z#7:4,The concept of japanese tapas is newly created and clearly doesn't work.,japanese tapas,FOOD,negative
957,Z#7,Z#7:5,"The food they serve is not comforting, not appetizing and uncooked.",food,FOOD,negative
958,Z#10,Z#10:0,Good Food,Food,FOOD,positive
959,Z#10,Z#10:2,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.","food,sitting space","FOOD,AMBIENCE","positive,negative"
960,Z#10,Z#10:3,Over all it was a very nice romantic place .,"place,place",AMBIENCE,"positive,positive"
961,P#7,P#7:2,The atmosphere was great.,atmosphere,AMBIENCE,positive
962,P#7,P#7:3,"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.","food,margaritas","FOOD,FOOD","positive,neutral"
963,P#7,P#7:7,"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.","patio,NULL",AMBIENCE,"positive,positive"
964,FF#4,FF#4:3,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,servers,SERVICE,negative
965,FF#4,FF#4:7,"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).","server,appetizer","SERVICE,FOOD","negative,positive"
966,FF#4,FF#4:8,"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.","food,NULL","FOOD,SERVICE","positive,negative"
967,FF#4,FF#4:9,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)","fit-out,furnishings,wine list,NULL","AMBIENCE,AMBIENCE,FOOD,SERVICE","positive,positive,positive,negative"
968,FF#3,FF#3:5,Everything was going good until we got our meals.,"NULL,meals",FOOD,"positive,negative"
969,FF#3,FF#3:6,I took one look at the chicken and I was appalled.,chicken,FOOD,negative
970,FF#3,FF#3:7,"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.","NULL,spinach","FOOD,FOOD","negative,negative"
971,FF#3,FF#3:9,"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.","salmon,salmon","FOOD,PRICES","negative,negative"
972,FF#3,FF#3:10,"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.",waitress,SERVICE,negative
973,FF#3,FF#3:11,"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.",spinach,FOOD,negative
974,FF#3,FF#3:19,"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",manager,SERVICE,negative
975,FF#3,FF#3:23,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.","manager,drinks,appetizers","SERVICE,FOOD,FOOD","negative,positive,positive"
976,FF#3,FF#3:25,THIS STAFF SHOULD BE FIRED.,STAFF,SERVICE,negative
977,EVPK#9,EVPK#9:0,cirspy crust margherita pizza,margherita pizza,FOOD,positive
978,EVPK#9,EVPK#9:2,it was really good pizza.,pizza,FOOD,positive
979,EVPK#9,EVPK#9:3,the crust was imazingly cooked well and pizza was fully loaded:):):),"crust,pizza","FOOD,FOOD","positive,positive"
980,CLF#4,CLF#4:1,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.","decor,pita,hummus,grilled octopus","AMBIENCE,FOOD,FOOD,FOOD","positive,positive,positive,positive"
981,CLF#4,CLF#4:11,It is quite a spectacular scene i'll give them that.,scene,AMBIENCE,positive
982,CLF#4,CLF#4:12,The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,"decor,eggplant,eggplant,NULL","AMBIENCE,FOOD,PRICES,SERVICE","neutral,negative,negative,negative"
983,BHD#4,BHD#4:0,Great Hot Dogs!,Hot Dogs,FOOD,positive
984,BHD#4,BHD#4:2,"Though it's been crowded most times I've gone here, Bark always delivers on their food.","food,Bark",FOOD,"positive,neutral"
985,BHD#4,BHD#4:3,"The hot dogs are top notch, and they're Slamwich is amazing!","hot dogs,Slamwich","FOOD,FOOD","positive,positive"
986,BHD#4,BHD#4:4,"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!","Bark,NULL",FOOD,"positive,positive"
987,BHD#4,BHD#4:5,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,menu,PRICES,negative
988,BHD#4,BHD#4:6,"But nonetheless--great spot, great food.","spot,food",FOOD,"positive,positive"
989,BFC#7,BFC#7:0,Fabulous food - if the front of house staff don't put you off – ,"food,front of house staff","FOOD,SERVICE","positive,negative"
990,BFC#7,BFC#7:3,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ","waiters,front of house staff,fish dishes","SERVICE,SERVICE,FOOD","positive,negative,positive"
991,BFC#7,BFC#7:4,"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!","BFC,front of house staff,NULL","SERVICE,SERVICE","negative,negative,negative"
992,BFC#7,BFC#7:5,The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. ,girl,SERVICE,negative
993,BFC#7,BFC#7:7,I'd be horrified if my staff were turning away customers so early and so rudely!,staff,SERVICE,negative
994,BFC#7,BFC#7:8,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ",girl,SERVICE,negative
995,BFC#7,BFC#7:11,"Considering you will spend at least $60 a head, I expect better service. ","service,NULL","SERVICE,PRICES","negative,negative"
996,ADLT#6,ADLT#6:0,"Maitre-D-""Eat and get out""",Maitre-D,SERVICE,negative
997,ADLT#6,ADLT#6:2,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.","food,service,maitre-D","FOOD,SERVICE,SERVICE","positive,positive,negative"
998,ADLT#6,ADLT#6:3,"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.",bottle of wine,FOOD,positive
999,ADLT#6,ADLT#6:4,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",frontman,SERVICE,negative
1000,ADLT#6,ADLT#6:6,"A word to the wise: you can't dine here and disturb the maitre-D's sense of "" table turnover"", as whacked as it is, or else.",maitre-D,SERVICE,negative
1001,NP#9,NP#9:0,Best meal in a long time!,meal,FOOD,positive
1002,NP#9,NP#9:1,Mussles and calamari were superb Saturday evening.,"Mussles,calamari","FOOD,FOOD","positive,positive"
1003,NP#9,NP#9:2,I had the Lamb special which was perfect.,Lamb special,FOOD,positive
1004,NP#9,NP#9:3,"My father had the flank steak which was very good, and my mother had the swordfish.",flank steak,FOOD,positive
1005,TFS#2,TFS#2:1,The food is great and the environment is even better.,"food,environment","FOOD,AMBIENCE","positive,positive"
1006,BHD#8,BHD#8:0,Taking Hot Dogs to the next level,Hot Dogs,FOOD,positive
1007,BHD#8,BHD#8:1,"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.","Bark,hot dog","PRICES,FOOD","negative,positive"
1008,BHD#8,BHD#8:2,Here the hot dog is elevated to the level of a real entree with numerous variations available.,"hot dog,hot dog","FOOD,FOOD","positive,positive"
1009,P#3,P#3:0,Great Atmosphere,Atmosphere,AMBIENCE,positive
1010,P#3,P#3:2,"I highly recommend the fish tacos, everything else was ok.","fish tacos,NULL","FOOD,FOOD","positive,neutral"
1011,P#3,P#3:3,"Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.","atmosphere,fire place,NULL","AMBIENCE,AMBIENCE,AMBIENCE","positive,positive,negative"
1012,CLF#8,CLF#8:0,Poor service and management,"service,management","SERVICE,SERVICE","negative,negative"
1013,CLF#8,CLF#8:6,The manager was rude and handled the situation extremely poorly.,manager,SERVICE,negative
1014,CLF#8,CLF#8:9,Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.,"restaurant,NULL","PRICES,SERVICE","negative,negative"
1015,ADLT#11,ADLT#11:2,"There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.","staff,NULL,wait","SERVICE,FOOD,SERVICE","negative,negative,negative"
1016,ADLT#11,ADLT#11:4,"Mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the Al Di La staff.",staff,SERVICE,negative
1017,WE#1,WE#1:3,"The bread was stale, the salad was overpriced and empty.","bread,salad,salad","FOOD,PRICES,FOOD","negative,negative,negative"
1018,WE#1,WE#1:4,"The pasta was well cooked, didn't have enough sauce though or flavor.","pasta,pasta,pasta","FOOD,FOOD,FOOD","positive,negative,negative"
1019,FF#6,FF#6:5,The hostess was rude and I got a distinct feeling that they did not want to serve us.,"hostess,NULL","SERVICE,SERVICE","negative,negative"
1020,FF#6,FF#6:6,The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.,bartender,SERVICE,negative
1021,FF#6,FF#6:7,I asked for a menu and the same waitress looked at my like I was insane.,waitress,SERVICE,negative
1022,FF#6,FF#6:8,"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party.""",waitress,SERVICE,negative
1023,FF#6,FF#6:12,Shame on this place for the horrible rude staff and non-existent customer service.,"staff,customer service","SERVICE,SERVICE","negative,negative"
1024,FF#10,FF#10:0,bad staff,staff,SERVICE,negative
1025,FF#10,FF#10:2,The food is good.,food,FOOD,positive
1026,FF#10,FF#10:3,The design of the space is good.,space,AMBIENCE,positive
1027,FF#10,FF#10:4,But the service is HORRID!,service,SERVICE,negative
1028,FF#10,FF#10:5,"I was there for brunch recently, and we were tag teamed by a waitress and a waiter.","waitress,waiter","SERVICE,SERVICE","negative,negative"
1029,FF#10,FF#10:6,The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.,waiter,SERVICE,negative
1030,FF#10,FF#10:8,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",waitress,SERVICE,negative
1031,FF#10,FF#10:11,"I wish I could like this place more, and I wish someone would retrain the staff.","place,staff",SERVICE,"negative,negative"
