,id,review,label,pred_multiple,terms
612,626,"the mussles were the fishiest things i've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... it was disgusting.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|FOOD,m|u|s|s|l|e|s|||t|h|i|n|g|s|||s|e|a|b|a|s|s|||g|o|a|t|||c|h|e|e|s|e|||s|a|l|a|d|||g|o|a|t|||c|h|e|e|s|e|||p|e|n|n|e|||w|||c|h|i|c|k|e|n|||b|o|n|e|s
613,627,"nice atmosphere, the service was very pleasant and the desert was good.",AMBIENCE|SERVICE|FOOD,AMBIENCE|SERVICE|SERVICE,atmosphere|good|service
614,628,"the food is amazing, rich pastas and fresh doughy pizza.",FOOD|FOOD|FOOD,FOOD|FOOD,pizza|food
615,629,"best of all is the warm vibe, the owner is super friendly and service is fast.",AMBIENCE|SERVICE|SERVICE,VALUE|SERVICE,best|service
616,630,"ask for usha, the nicest bartender in manhattan.",SERVICE,FOOD|VALUE|FOOD|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|FOOD|FOOD|VALUE|FOOD|FOOD|VALUE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|FOOD|VALUE|FOOD|FOOD|VALUE|VALUE,u|s|h|a|||b|a|r|t|e|n|d|e|r|||m|a|n|h|a|t|t|a|n
617,631,this is an amazing place to try some roti rolls.,FOOD,AMBIENCE,place
618,632,i really recommend the very simple unda (egg) rolls.,FOOD,AMBIENCE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,u|n|d|a|||e|g|g|||r|o|l|l|s
619,633,"delicate spices, onions, eggs and a kick-ass roti.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|SERVICE|FOOD|FOOD|FOOD,s|p|i|c|e|s|||o|n|i|o|n|s|||e|g|g|s|||r|o|t|i
620,634,"toons has recently been redone, so it's now a very attractive space.",AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|SERVICE|AMBIENCE|VALUE|VALUE,t|o|o|n|s|||r|e|d|o|n|e|||s|p|a|c|e
621,635,the food's as good as ever.,FOOD,FOOD|FOOD,good|food
622,636,"in an area sadly lacking in decent thai food, this is one of the best spots.",FOOD,AMBIENCE|FOOD,best|food
623,637,"went here last night - nice decor, good service, but the food was surprisingly excellent.",AMBIENCE|SERVICE|FOOD,FOOD|FOOD|SERVICE,good|food|service
624,638,best drumsticks over rice and sour spicy soup in town!,FOOD|FOOD,FOOD,best
625,639,beef noodle soup is good as well.,FOOD,FOOD,good
626,640,the service is good and the resturant is clean.,SERVICE|AMBIENCE,FOOD|SERVICE,good|service
627,641,best taiwanese food in ny!,FOOD,FOOD|FOOD,best|food
628,642,rao's has the best service and atmosphere in nyc.,SERVICE|AMBIENCE,AMBIENCE|SERVICE|SERVICE,atmosphere|best|service
629,643,"we recently decided to try this location, and to our delight, they have outdoor seating, perfect since i had my yorkie with me.",AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE,l|o|c|a|t|i|o|n|||d|e|l|i|g|h|t|||s|e|a|t|i|n|g|||y|o|r|k|i|e
630,644,indoor was very cozy and cute.,AMBIENCE,,
631,645,"the portion sizes here are huge, and the sushi is good.",FOOD|FOOD,SERVICE,good
632,646,staff is very accomodating.,SERVICE,SERVICE|SERVICE|SERVICE|SERVICE|SERVICE,s|t|a|f|f
633,647,"excellent dumplings served amid clean, chic decor.",FOOD|AMBIENCE,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD,d|u|m|p|l|i|n|g|s|||d|e|c|o|r
634,648,"i got the $10 10-piece dim sum combo, every bite of which was great.",FOOD,VALUE,great
635,649,the decor is very simple but comfortable.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,d|e|c|o|r
636,650,the food was delicious but do not come here on a empty stomach.,FOOD|FOOD,FOOD|FOOD,delicious|food
637,651,the portions are small but being that the food was so good makes up for that.,FOOD|FOOD,FOOD|FOOD,good|food
638,652,the staff there is very attentive and down to earth.,SERVICE,SERVICE|AMBIENCE|SERVICE|SERVICE|SERVICE|AMBIENCE|AMBIENCE|AMBIENCE|SERVICE|VALUE|AMBIENCE|AMBIENCE,s|t|a|f|f|||e|a|r|t|h
639,653,great indian food and the service is incredible.,FOOD|SERVICE,FOOD|FOOD|SERVICE,great|food|service
640,654,great food and the prices are very reasonable.,FOOD,FOOD|VALUE|FOOD,great|price|food
641,655,the food here does a great service to the name (cantonese that is...).,FOOD,FOOD|FOOD|SERVICE,great|food|service
642,656,i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE,l|o|v|e|||e|g|g|||n|o|o|d|l|e|s|||b|e|e|f|||b|r|o|t|h|||s|h|r|i|m|p|||d|u|m|p|l|i|n|g|s|||s|l|i|c|e|s|||b|b|q|||r|o|a|s|t|||p|o|r|k
643,657,this dish is my favorite and i always get it when i go there and never get tired of it.,FOOD,FOOD|FOOD|FOOD|FOOD,d|i|s|h
644,658,"try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.",FOOD|FOOD,FOOD,delicious
645,659,simply some good tasting chinese food at incredible prices...,FOOD|VALUE,VALUE|FOOD|FOOD,price|good|food
646,660,"good music, great food, speedy service affordable prices.",AMBIENCE|FOOD|SERVICE,VALUE|VALUE|SERVICE|FOOD|SERVICE,great|price|good|food|service
647,661,consistently good japanese tapas.,FOOD,FOOD,good
648,662,always good drinks and service is pretty good;,FOOD|SERVICE,FOOD|FOOD|SERVICE,good|good|service
649,663,atmosphere is nice and relaxed too...,AMBIENCE,AMBIENCE|AMBIENCE,atmosphere|relaxed
650,664,yakitori (bbq meats) is tasty too.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,y|a|k|i|t|o|r|i|||b|b|q|||m|e|a|t|s
651,665,we were seated outside and the waiter spilled red wine and hot tea on myself and my date.,SERVICE,VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|FOOD|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|VALUE|VALUE|VALUE|AMBIENCE|VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE,w|a|i|t|e|r|||w|i|n|e|||t|e|a|||d|a|t|e
652,666,"one would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE,a|p|o|l|o|g|y|||d|r|i|n|k|s|||w|a|i|t|e|r|||o|r|d|e|r|||m|i|n|u|t|e|s|||l|i|p
653,667,"with so many good restaurants on the uws, i don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",VALUE|SERVICE|SERVICE|SERVICE,FOOD|FOOD|SERVICE,good|food|service
654,668,i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side.,SERVICE|VALUE|FOOD,VALUE|FOOD|SERVICE,price|food|service
655,669,the only problem is that the manager is a complete incompetent.,SERVICE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,p|r|o|b|l|e|m|||m|a|n|a|g|e|r
656,670,he offers subpar service and has no personality.,SERVICE,SERVICE,service
657,671,there is no excuse for such lousy service!,SERVICE,VALUE,service
658,672,"most of the servers are very attentive, friendly and quite attractive.",SERVICE,VALUE|VALUE|SERVICE|SERVICE|VALUE|SERVICE|VALUE,s|e|r|v|e|r|s
659,673,"the vibe is very relaxed and cozy, service was great and the food was excellent!",AMBIENCE|SERVICE|FOOD,FOOD|AMBIENCE|FOOD|FOOD,great|relaxed|food|service
660,674,food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went.,FOOD|AMBIENCE,FOOD|FOOD,good|food
661,675,i would highly recommend requesting a table by the window.,AMBIENCE,VALUE,high
662,676,although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,SERVICE|AMBIENCE,FOOD|FOOD|SERVICE,place|good|service
663,677,the food is great.,FOOD,VALUE|FOOD,great|food
664,678,personal pans are the perfect size for those hungry nights.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,p|a|n|s|||s|i|z|e|||n|i|g|h|t|s
665,679,there is a downside if you're ordering in -- the delivery guys have major attitude.,SERVICE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,d|o|w|n|s|i|d|e|||d|e|l|i|v|e|r|y|||g|u|y|s|||a|t|t|i|t|u|d|e
666,680,never have i had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c i live in a walkup) who always seem disappointed with their tips.,SERVICE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE|VALUE|FOOD|VALUE|VALUE|VALUE|VALUE|FOOD|VALUE,d|e|l|i|v|e|r|y|||g|u|y|s|||l|o|t|||h|u|f|f|i|n|g|||p|a|n|t|i|n|g|||b|r|e|a|t|h|||b|/|c|||w|a|l|k|u|p|||t|i|p|s
667,681,"love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",AMBIENCE|AMBIENCE|AMBIENCE,AMBIENCE,place
668,682,the pizza was pretty good and huge.,FOOD|FOOD,FOOD|FOOD,good|pizza
669,683,we were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,FOOD,FOOD,food
670,684,"the pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",FOOD|FOOD,FOOD,pizza
671,685,"interesting selection, good wines, service fine, fun decor.",FOOD|SERVICE|AMBIENCE|FOOD,FOOD|SERVICE,good|service
672,686,i recieved prompt service with a smile.,SERVICE,SERVICE,service
673,687,love the atmosphere - felt like i was in paris.,AMBIENCE,AMBIENCE,atmosphere
674,688,the mussels were fantastic and so was the dessert...definitely going to be back very soon.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE,m|u|s|s|e|l|s|||d|e|s|s|e|r|t
675,689,i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.,SERVICE|SERVICE,VALUE|VALUE|SERVICE,great|good|service
676,690,"over the years the host, vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",SERVICE|SERVICE,FOOD|VALUE|FOOD|VALUE|FOOD|VALUE|VALUE|AMBIENCE|VALUE|FOOD|AMBIENCE|VALUE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|AMBIENCE|FOOD|VALUE|AMBIENCE|AMBIENCE|FOOD|VALUE|VALUE|VALUE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|VALUE|FOOD|FOOD|VALUE|VALUE|AMBIENCE|VALUE|VALUE|VALUE|VALUE|VALUE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|VALUE|VALUE,y|e|a|r|s|||h|o|s|t|||v|i|t|t|o|r|i|o|||c|r|e|w|||f|a|m|i|l|y|||b|u|s|i|n|e|s|s|||g|e|m|||v|i|s|i|t|o|r
677,691,"i've also been amazed at all the new additions in the past few years: a new jazz bar, the most fantastic dining garden, the best thin crust pizzas, and now a lasagna menu which is to die for (these are not your average lasagnas)!",AMBIENCE|AMBIENCE|FOOD|FOOD,FOOD|FOOD,best|pizza
678,692,i have to say i have never had a disappointing meal here.,FOOD,FOOD|FOOD|FOOD|FOOD,m|e|a|l
679,693,we could have made a meal of the yummy dumplings from the dumpling menu.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,m|e|a|l|||d|u|m|p|l|i|n|g|s|||m|e|n|u
680,694,nice view of river and nyc.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|SERVICE|AMBIENCE,v|i|e|w|||r|i|v|e|r|||n|y|c
681,695,very reliable place to eat,AMBIENCE,AMBIENCE,place
682,696,perfect location for those traveling in/out of the city by auto or bus,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|FOOD,l|o|c|a|t|i|o|n|||i|n|/|o|u|t|||c|i|t|y|||a|u|t|o|||b|u|s
683,697,"the 8th ave location was very convenient and while busy, wasn't packed",AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,a|v|e|||l|o|c|a|t|i|o|n
684,698,the location in the heart of manhattan adjacent to the port authority makes this an easy spot to grab a bite to eat,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,l|o|c|a|t|i|o|n|||h|e|a|r|t|||m|a|n|h|a|t|t|a|n|||p|o|r|t|||a|u|t|h|o|r|i|t|y|||s|p|o|t|||b|i|t|e
685,699,nice environment with a wide choice of beers,AMBIENCE,AMBIENCE|AMBIENCE|FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|FOOD|FOOD,e|n|v|i|r|o|n|m|e|n|t|||c|h|o|i|c|e|||b|e|e|r|s
686,700,it's in a great location with windows that open out onto the pavement in nice weather.,AMBIENCE,FOOD,great
687,701,"location is convienient to businesses, hotels and theaters",AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,l|o|c|a|t|i|o|n|||b|u|s|i|n|e|s|s|e|s|||h|o|t|e|l|s|||t|h|e|a|t|e|r|s
688,702,lovely atmosphere,AMBIENCE,AMBIENCE,atmosphere
689,703,boucherie is our new favorite neighborhood spot.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,b|o|u|c|h|e|r|i|e|||n|e|i|g|h|b|o|r|h|o|o|d|||s|p|o|t
690,704,this small place has an amazing atmosphere of energy and yet intimacy,AMBIENCE,AMBIENCE|AMBIENCE,atmosphere|place
691,705,nice and trendy place with a great atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,atmosphere|great|place
692,706,this is probably the worst place in total experience value in new york city,AMBIENCE,VALUE|VALUE,place|value
693,707,this is a fantastic place to eat!,AMBIENCE,AMBIENCE,place
694,708,the atmosphere was amazing!,AMBIENCE,AMBIENCE,atmosphere
695,709,the atmosphere was amazing!,AMBIENCE,AMBIENCE,atmosphere
696,710,it's a very warm and cozy atmosphere with a trendy style.,AMBIENCE,AMBIENCE,atmosphere
697,711,this restaurant has great decor and atmosphere,AMBIENCE,AMBIENCE|AMBIENCE,atmosphere|great
698,712,hiding behind two great wooden door is this marvelous gem of a restaurant,AMBIENCE,AMBIENCE,great
