,id,review,target,label,predict,terms
183,1303888:2,But they do.,,SERVICE,,
184,1303888:3,"(that is A MUST, but not every restaurant can do...) ",,SERVICE,FOOD|FOOD,must|restaurant
185,1303888:5,"There's nice and quiet, small but enough for 6 (or more).",,AMBIENCE,,
186,1303984:1,My chow fun and chow see was really bland and oily.,chow fun and chow see,FOOD,FOOD|FOOD|FOOD|FOOD,chow|fun|chow|oily
187,1303984:2,Okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,okay-i|part|cause|way|way
188,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,"scallion pancakes,fried dumplings","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,scallion|pancakes|dumplings|nothing
189,1308557:0,The service was the only thing good about this restaurant.,"service,restaurant",SERVICE,SERVICE|AMBIENCE|AMBIENCE,service|thing|restaurant
190,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.","NULL,sushi,tuna,rolls","AMBIENCE,FOOD,FOOD,FOOD",FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD,inside|sushi|average|tuna|rolls|flavor
191,1310217:1,Their pad penang is delicious and everything else is fantastic.,"pad penang,NULL","FOOD,FOOD",AMBIENCE|FOOD|FOOD,pad|penang|everything
192,1310217:2,The price is reasonable although the service is poor.,"NULL,service","PRICES,SERVICE",PRICES|SERVICE,price|service
193,1318537:0,fresh restaurant was amazing........ food was delicious and of course fresh.,"fresh restaurant,food",FOOD,FOOD,restaurant
194,1318537:1,"great for a romantic evening, or a fun evening with friends...","NULL,NULL",AMBIENCE,FOOD|FOOD|FOOD|FOOD,evening|fun|evening|friends
195,1318537:4,Hats off to the chef.,chef,FOOD,AMBIENCE|FOOD,hats|chef
196,1328078:3,"the salads are delicious, both refreshing and very spicy.",salads,FOOD,FOOD,salads
197,1328078:4,We had Pam's special fried fish and it was amazing.,Pam's special fried fish,FOOD,FOOD,fish
198,1328078:5,too large for just two people but nothing was left.,"NULL,NULL","FOOD,FOOD",SERVICE|FOOD,people|nothing
199,1335154:1,"Great vibe, lots of people.",vibe,AMBIENCE,FOOD|FOOD|FOOD,vibe|lots|people
200,1335154:3,"My husbands was perfect, my was well done and dry.","NULL,NULL","FOOD,FOOD",FOOD,husbands
201,1335154:4,"I didn't complain, I liked the atmosphere so much.",atmosphere,AMBIENCE,AMBIENCE,atmosphere
202,1335656:2,"Ambience is so cute and quaint, good for business although we were there on vacation.","Ambience,NULL",AMBIENCE,AMBIENCE|PRICES|FOOD,ambience|business|vacation
203,1335656:3,Salads were fantastic.,Salads,FOOD,FOOD,salads
204,1335656:4,Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads,FOOD,FOOD|FOOD|FOOD,lettuce|walnuts|salads
205,1335656:5,Ingredients are organic which is a real plus for me.,Ingredients,FOOD,FOOD,ingredients
206,1338124:0,"This is some really good, inexpensive sushi.","sushi,sushi","FOOD,PRICES",FOOD,sushi
207,1338124:2,The spicy Tuna roll is huge and probably the best that I've had at this price range.,"spicy Tuna roll,spicy Tuna roll,spicy Tuna roll","FOOD,FOOD,PRICES",FOOD|PRICES|PRICES|PRICES,spicy|roll|price|range
208,1338124:3,The Yellowtail was particularly good as well.,Yellowtail,FOOD,,
209,1338124:4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.","all you can eat deal,all you can eat deal","FOOD,PRICES",FOOD|FOOD|FOOD|FOOD|FOOD,reservations|deal|choices|food|menu
210,1340075:1,"They have it all -- great price, food, and service.","NULL,NULL,food,service","PRICES,FOOD,SERVICE",PRICES|FOOD|SERVICE,price|food|service
211,1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,"atmosphere,waiters","AMBIENCE,SERVICE",AMBIENCE|SERVICE|FOOD,atmosphere|waiters|things
212,1340075:3,The food is prepared quickly and efficiently.,,SERVICE,FOOD,food
213,1340075:4,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","NULL,congee,noodles,rice dishes","PRICES,PRICES,PRICES,PRICES",PRICES|FOOD|FOOD|PRICES|FOOD,price|congee|noodles|rice|dishes
214,1340075:5,The takeout is great too since they give high quality tupperware as well.,takeout,SERVICE,FOOD|FOOD|FOOD,takeout|quality|tupperware
215,1341354:1,Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,"Caesar Salad,arugula and goat cheese","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,wife|arugula|goat|cheese
216,1341354:2,We both opted for a pasta dish and they were served timely and fresh.,"NULL,pasta dish","SERVICE,FOOD",FOOD|FOOD,pasta|dish
217,1341354:3,"We concluded with tiramisu chocolate cake, both were delicious.","tiramisu,chocolate cake","FOOD,FOOD",FOOD|FOOD|FOOD,tiramisu|chocolate|cake
218,1347423:1,"The staff was accomodating, the food was absolutely delicious and the place is lovely.","staff,food,place","SERVICE,FOOD,AMBIENCE",SERVICE|FOOD|AMBIENCE,staff|food|place
219,1347423:2,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,Manager,SERVICE,SERVICE,visit
220,1347423:3,"Yes, the prices are high, but I felt it was worth it.","NULL,NULL",PRICES,PRICES,prices
221,1349391:0,sometimes i get good food and ok service.,"food,service","FOOD,SERVICE",FOOD|SERVICE,food|service
222,1349391:1,"sometimes i get bad food and bad service, sometimes i get good good and bad service.","food,service,service,good","FOOD,SERVICE,SERVICE,FOOD",FOOD|SERVICE|SERVICE,food|service|service
223,1352948:0,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,"dishes,wine,NULL,atmosphere","FOOD,FOOD,SERVICE,AMBIENCE",AMBIENCE|AMBIENCE|FOOD|FOOD|AMBIENCE,place|bistro|dishes|wine|atmosphere
224,1352948:2,"You are not eating haut cuisine with subtle hints of whatever but: Cassuolet, Steake Fritte, Tripe Stew, etc; simple stuff.","NULL,NULL","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,haut|cuisine|hints|stuff
225,1353599:0,Right off the L in Brooklyn this is a nice cozy place with good pizza.,"pizza,place","FOOD,AMBIENCE",AMBIENCE|AMBIENCE|FOOD,l|place|pizza
226,1353599:1,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,"raddichio,NULL","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,goat|cheese|panchetta|raddichio|kind
227,1353599:2,My friend got the mushroom pizza which tasted better.,mushroom pizza,FOOD,FOOD|FOOD|FOOD,friend|mushroom|pizza
228,1353599:3,The sangria was pretty tasty and good on a hot muggy day.,sangria,FOOD,FOOD|FOOD,sangria|day
229,1357554:0,I started out with a Bombay beer which was big enough for two.,Bombay beer,FOOD,FOOD,beer
230,1357554:2,MMmmm... it was delicious.,,FOOD,FOOD,mmmmm
231,1357554:3,"Service was slow, but the people were friendly.","Service,people","SERVICE,SERVICE",SERVICE,people
232,1357554:4,It's a nice place to relax and have conversation.,place,AMBIENCE,AMBIENCE|FOOD,place|conversation
233,1367358:1,The food is authentic Italian - delicious!,food,FOOD,FOOD,food
234,1367358:2,"Pizza is terrific, as is homemade pasta.","Pizza,homemade pasta","FOOD,FOOD",FOOD|FOOD,homemade|pasta
235,1367358:3,"Ambience is delightful, service impeccable.","Ambience,service","AMBIENCE,SERVICE",AMBIENCE|SERVICE,ambience|service
236,1380450:0,I'm still mad that i had to pay for lousy food.,food,FOOD,FOOD,food
237,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"hanger steak,tuna","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,hanger|steak|rubber|tuna
238,1380450:2,Service was also horrible and the ambience is not that great.,"Service,ambience","SERVICE,AMBIENCE",AMBIENCE,ambience
239,1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent.,"food,service","FOOD,SERVICE",AMBIENCE|SERVICE|FOOD|FOOD|SERVICE,time|review|restaurant|food|service
240,1387314:2,The filet mignon dish was superb!,filet mignon dish,FOOD,FOOD|FOOD,mignon|dish
241,1387314:4,It's a small cute restaurant.,restaurant,AMBIENCE,AMBIENCE,restaurant
242,1390357:2,"I like the ambience, it's very dark and original.",ambience,AMBIENCE,AMBIENCE,ambience
243,1390357:4,The sushi is amazing!!! ,sushi,FOOD,FOOD,sushi
244,1390357:5,And amazingly cheap.,,PRICES,,
245,1394712:0,Very affordable and excellent ambient!,"ambient,NULL","AMBIENCE,PRICES",,
246,1394712:1,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,beef and noodle soup dishes,FOOD,FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD,beef|noodle|soup|dishes|section|menu|nothing
247,1394712:2,We were very disappointed.,,FOOD,,
248,1394712:3,We won't go to this place again for a good meal.,meal,FOOD,AMBIENCE|FOOD,place|meal
249,1394712:4,"However, I think this place is a good hang out spot.",place,AMBIENCE,AMBIENCE|AMBIENCE,place|spot
250,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,"Pizza,wine,service,backyard dining area","FOOD,FOOD,SERVICE,AMBIENCE",FOOD|SERVICE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE,wine|service|place|backyard|dining|area
251,1395421:2,It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,,AMBIENCE,FOOD|AMBIENCE|AMBIENCE|AMBIENCE,restaurants|place|ones|country
252,1398844:0,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",place,AMBIENCE,AMBIENCE|SERVICE|PRICES,place|editorial|review
253,1398844:1,"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.",,AMBIENCE,SERVICE|FOOD|FOOD|FOOD|SERVICE|SERVICE,editor|idea|romance|conversation|table|traffic
254,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.","tables,menu,wine list","AMBIENCE,FOOD,PRICES",SERVICE|AMBIENCE|FOOD|FOOD|FOOD|SERVICE,tables|way|menu|restaurant|wine|list
255,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,"wines,wines","FOOD,PRICES",FOOD|PRICES,wines|selection
256,1398844:4,Service is not what one would expect from a joint in this price category.,Service,SERVICE,PRICES|PRICES|PRICES,joint|price|category
257,1398844:5,"For instance, plates were just dumped on the table, I was handed the wine list upside down, etc.... ",,SERVICE,FOOD|FOOD|AMBIENCE|FOOD|SERVICE,instance|plates|table|wine|list
258,1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,service,SERVICE,FOOD|FOOD|SERVICE,charm|grazie|service
259,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.","food,Teodora",FOOD,FOOD|FOOD|PRICES|FOOD,factor|food|average|deficiencies
260,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,"meals,rosemary or orange flavoring","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,meals|bland|rosemary|orange|flavoring
261,1404042:2,Fish was overdone.,Fish,FOOD,FOOD,fish
262,1404042:3,"Cute place, nice wait staff but would never go there again.","wait staff,place,place","SERVICE,AMBIENCE",AMBIENCE|SERVICE|SERVICE,place|wait|staff
263,1404042:4,Someone else recommended the dessert - we also left that.,dessert,FOOD,SERVICE|FOOD,someone|dessert
264,1404042:5,One of us actually liked the expresso - that's it.,expresso,FOOD,FOOD,expresso
265,1410878:1,I've never had bad service and the fish is fresh and delicious.,"service,fish","SERVICE,FOOD",SERVICE|FOOD,service|fish
266,1410878:2,Their tuna tartar appetizer is to die for.,tuna tartar appetizer,FOOD,FOOD|FOOD|FOOD,tuna|tartar|appetizer
267,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE,family|pizzeria|owners|pizza|blows|families|receipies
268,1413697:1,It is simply amazing.,,FOOD,,
269,1413697:2,The place is so cool and the service is prompt and curtious.,"service,place","SERVICE,AMBIENCE",AMBIENCE|SERVICE,place|service
270,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"food,service,atmosphere","FOOD,SERVICE,AMBIENCE",AMBIENCE|FOOD|FOOD|SERVICE|AMBIENCE,restaurant|anything|food|service|atmosphere
271,1417496:1,No gimmicks here -- the food speaks for itself in its freshness and preparation.,food,FOOD,FOOD|FOOD|FOOD|PRICES,gimmicks|food|freshness|preparation
272,1417496:2,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,AMBIENCE,FOOD|AMBIENCE|FOOD,dining|room|music
273,1417496:3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.","service,staff","SERVICE,SERVICE",SERVICE|SERVICE|SERVICE|FOOD|PRICES,service|staff|menu|meal|needs
274,1417496:4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.","meal,restaurant","FOOD,AMBIENCE",AMBIENCE|FOOD|FOOD|AMBIENCE,room|meal|restaurant|clubhouse
275,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,"view,service,ambiance","AMBIENCE,SERVICE,AMBIENCE",AMBIENCE|SERVICE|AMBIENCE|AMBIENCE|AMBIENCE,view|service|notch|ambiance|wonderfull
276,1430994:1,The staff offers impeccable service.,staff,SERVICE,SERVICE|SERVICE,staff|service
277,1430994:2,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Lobster Bisque,FOOD,FOOD,oz
278,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,"New England Chowder,Lobster Bisque","FOOD,FOOD",FOOD|PRICES,boyfriend|award
279,1430994:5,It was divine melts in your mouth.,,FOOD,FOOD,mouth
280,1430994:6,My boyfriend had Prime Rib it was good .,Prime Rib,FOOD,FOOD|FOOD,boyfriend|rib
281,1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. ,bottles of Korbett,FOOD,FOOD|FOOD|FOOD,bottle|weekday|bottles
282,1430994:9,It's cuz it's so good you need to taste it!!! ,,FOOD,FOOD,cuz
283,1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food,FOOD,FOOD|FOOD|FOOD,wife|week|food
284,1431154:1,If you like spicy food get the chicken vindaloo.,chicken vindaloo,FOOD,FOOD|FOOD|FOOD,food|chicken|vindaloo
285,1431154:2,It's very spicy but not offensive.,,FOOD,FOOD,offensive
286,1432551:0,Go to Volare for 1st class service and terrific food.,"service,food","SERVICE,FOOD",SERVICE|SERVICE|FOOD,class|service|food
287,1432551:1,The portions are large and the servers always surprise us with a different starter.,"portions,servers","FOOD,SERVICE",FOOD|SERVICE,portions|servers
288,1432551:2,The wine list is excellent.,wine list,FOOD,FOOD|SERVICE,wine|list
289,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,"food,selection of wines,Chef's tasting menu","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,food|chef|tasting|menu|bottle
290,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","service,place,place","SERVICE,AMBIENCE",AMBIENCE|SERVICE|SERVICE|FOOD|AMBIENCE,place|service|friends|date|occassion
291,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"food,prixe fixe tasting menu,prixe fixe tasting menu,NULL","PRICES,FOOD,PRICES,SERVICE",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,food|prixe|fixe|tasting|menu|food|price|food|food|allergies|food
292,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.","food,lemon salad","FOOD,FOOD",AMBIENCE|FOOD|FOOD|FOOD|FOOD,exception|salad|pepper|eyes|food
293,1448587:1,The menu is very limited - i think we counted 4 or 5 entrees.,menu,FOOD,FOOD|FOOD,menu|entrees
294,1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",grilled branzino,FOOD,FOOD|FOOD,branzino|bone
